Order_ID,Order_Date,Product_ID,Sales_Rep_ID,Region_ID,Quantity_Sold,Unit_Price,Total_Sales,Profit,Return_Flag,Time,Year,Month,Day_of_Week,Hour,Time_of_Day,Average_Order_Size
1047,2024-03-16,201,305,103,3,46.882,140.646,21.096899999999998,False,15:37,2024,3,Saturday,15,Afternoon,46.882
1048,2024-01-08,204,304,105,1,129.62400000000002,129.62400000000002,22.036080000000005,False,09:07,2024,1,Monday,9,Morning,129.62400000000002
1049,2023-11-01,203,305,104,4,519.2660000000001,2077.0640000000003,394.64216000000005,False,14:07,2023,11,Wednesday,14,Afternoon,519.2660000000001
1050,2022-11-16,204,301,102,9,530.4200000000001,4773.780000000001,1002.4938000000001,False,07:58,2022,11,Wednesday,7,Morning,530.4200000000001
1051,2023-06-28,202,301,103,3,606.43,1819.29,454.8225,False,23:20,2023,6,Wednesday,23,Night,606.43
1052,2023-10-24,203,301,104,2,89.82600000000001,179.65200000000002,53.8956,False,04:26,2023,10,Tuesday,4,Night,89.82600000000001
1053,2023-11-03,202,301,101,3,259.908,779.724,116.9586,False,05:14,2023,11,Friday,5,Morning,259.908
1054,2024-07-30,201,305,105,1,443.3,443.3,75.361,False,20:06,2024,7,Tuesday,20,Evening,443.3
1055,2023-06-15,204,302,105,4,458.7440000000001,1834.9760000000003,348.64544000000006,False,12:27,2023,6,Thursday,12,Afternoon,458.7440000000001
1056,2023-08-13,203,303,101,8,190.56400000000002,1524.5120000000002,320.14752000000004,True,14:01,2023,8,Sunday,14,Afternoon,190.56400000000002
1057,2024-10-06,201,303,105,2,497.9920000000001,995.9840000000002,248.99600000000004,False,11:35,2024,10,Sunday,11,Morning,497.9920000000001
1058,2023-03-11,204,305,102,7,233.94800000000004,1637.6360000000002,491.29080000000005,False,06:49,2023,3,Saturday,6,Morning,233.94800000000004
1059,2024-10-25,202,304,102,4,484.308,1937.232,290.5848,False,19:14,2024,10,Friday,19,Evening,484.308
1060,2024-03-07,202,302,103,3,500.56600000000003,1501.698,255.28866000000002,False,18:51,2024,3,Thursday,18,Evening,500.56600000000003
1061,2023-04-19,204,303,101,9,331.95799999999997,2987.622,567.64818,False,10:35,2023,4,Wednesday,10,Morning,331.95799999999997
1062,2023-06-20,203,304,101,10,268.40000000000003,2684.0000000000005,563.6400000000001,False,03:17,2023,6,Tuesday,3,Night,268.40000000000003
1063,2023-07-10,203,301,105,8,59.66400000000001,477.31200000000007,119.32800000000002,True,12:39,2023,7,Monday,12,Afternoon,59.66400000000001
1064,2022-11-09,202,303,101,4,177.40800000000002,709.6320000000001,212.8896,False,11:22,2022,11,Wednesday,11,Morning,177.40800000000002
1065,2024-05-25,204,303,102,3,89.89200000000001,269.67600000000004,40.45140000000001,False,22:59,2024,5,Saturday,22,Night,89.89200000000001
1066,2024-01-25,205,304,102,9,553.19,4978.710000000001,846.3807000000003,False,01:46,2024,1,Thursday,1,Night,553.19
1067,2023-02-18,204,302,105,9,475.904,4283.136,813.7958400000001,False,08:30,2023,2,Saturday,8,Morning,475.90400000000005
1068,2024-01-02,205,305,103,7,303.49,2124.4300000000003,446.13030000000003,False,02:43,2024,1,Tuesday,2,Night,303.49000000000007
1069,2023-12-15,204,302,103,2,556.446,1112.892,278.223,False,00:30,2023,12,Friday,0,Night,556.446
1070,2024-06-04,205,302,101,8,446.314,3570.512,1071.1536,False,18:34,2024,6,Tuesday,18,Evening,446.314
1071,2024-09-26,204,304,101,9,288.42,2595.78,389.367,False,14:32,2024,9,Thursday,14,Afternoon,288.42
1072,2024-05-13,205,303,104,6,90.42000000000002,542.5200000000001,92.22840000000002,True,07:59,2024,5,Monday,7,Morning,90.42000000000002
1073,2023-02-14,201,304,105,1,116.24800000000002,116.24800000000002,22.087120000000002,False,05:49,2023,2,Tuesday,5,Morning,116.24800000000002
1074,2024-08-27,201,303,101,1,304.83200000000005,304.83200000000005,64.01472000000001,False,15:06,2024,8,Tuesday,15,Afternoon,304.83200000000005
1075,2023-09-21,202,303,102,10,221.95800000000003,2219.5800000000004,554.8950000000001,False,20:32,2023,9,Thursday,20,Evening,221.95800000000003
1076,2023-11-10,202,302,105,10,234.366,2343.6600000000003,703.0980000000001,False,17:59,2023,11,Friday,17,Evening,234.36600000000004
1077,2022-12-19,202,302,101,4,487.058,1948.232,292.2348,False,00:39,2022,12,Monday,0,Night,487.058
1078,2024-09-20,203,301,101,2,651.046,1302.092,221.35564000000002,False,21:54,2024,9,Friday,21,Night,651.046
1079,2023-10-13,203,305,101,3,181.87400000000002,545.6220000000001,103.66818000000002,True,14:15,2023,10,Friday,14,Afternoon,181.87400000000002
1080,2024-09-06,205,304,105,5,509.982,2549.9100000000003,535.4811000000001,False,09:26,2024,9,Friday,9,Morning,509.9820000000001
1081,2024-04-02,205,304,104,8,535.2600000000001,4282.080000000001,1070.5200000000002,False,07:17,2024,4,Tuesday,7,Morning,535.2600000000001
1082,2023-09-21,202,304,105,4,156.618,626.472,187.9416,False,16:04,2023,9,Thursday,16,Afternoon,156.618
1083,2024-06-24,201,304,101,8,315.15000000000003,2521.2000000000003,378.18,False,23:10,2024,6,Monday,23,Night,315.15000000000003
1084,2023-04-21,204,301,102,4,632.962,2531.848,430.41416000000004,False,16:23,2023,4,Friday,16,Afternoon,632.962
1085,2024-10-03,201,301,104,2,70.84000000000002,141.68000000000004,26.919200000000007,False,00:59,2024,10,Thursday,0,Night,70.84000000000002
1086,2024-08-16,201,301,103,10,280.148,2801.4800000000005,588.3108000000001,False,20:34,2024,8,Friday,20,Evening,280.148
1087,2023-04-16,203,301,104,9,497.002,4473.018,1118.2545,False,03:43,2023,4,Sunday,3,Night,497.002
1088,2024-05-23,203,303,101,8,194.70000000000002,1557.6000000000001,467.28000000000003,False,00:50,2024,5,Thursday,0,Night,194.70000000000002
1089,2024-05-10,205,305,102,6,204.90800000000002,1229.448,184.4172,False,05:09,2024,5,Friday,5,Morning,204.90800000000002
1090,2023-02-15,201,305,102,4,108.504,434.016,73.78272000000001,False,02:05,2023,2,Wednesday,2,Night,108.504
1091,2023-02-20,204,301,105,9,144.91400000000002,1304.226,247.80294000000004,False,04:50,2023,2,Monday,4,Night,144.91400000000002
1092,2023-11-01,201,303,105,4,361.856,1447.424,303.95903999999996,False,18:02,2023,11,Wednesday,18,Evening,361.856
1093,2024-04-12,205,304,105,9,603.8340000000001,5434.506,1358.6265,False,04:27,2024,4,Friday,4,Night,603.8340000000001
1094,2023-08-30,204,301,104,10,140.668,1406.68,422.004,True,03:31,2023,8,Wednesday,3,Night,140.668
1095,2023-06-28,203,305,102,5,600.1380000000001,3000.6900000000005,450.10350000000005,False,15:47,2023,6,Wednesday,15,Afternoon,600.1380000000001
1096,2023-03-21,204,304,104,7,573.43,4014.0099999999998,682.3817,False,12:21,2023,3,Tuesday,12,Afternoon,573.43
1097,2022-12-29,205,305,102,1,204.226,204.226,38.80294,False,20:13,2022,12,Thursday,20,Evening,204.226
1098,2022-12-27,203,305,103,4,96.69000000000001,386.76000000000005,81.21960000000001,False,21:45,2022,12,Tuesday,21,Night,96.69000000000001
1099,2024-03-14,204,302,101,3,346.038,1038.114,259.5285,True,01:48,2024,3,Thursday,1,Night,346.038
1100,2023-02-28,204,304,102,2,374.3960000000001,748.7920000000001,224.63760000000005,False,06:42,2023,2,Tuesday,6,Morning,374.3960000000001
1101,2023-05-04,201,304,101,5,99.308,496.54,74.481,False,02:10,2023,5,Thursday,2,Night,99.308
1102,2023-07-14,203,305,104,9,525.2280000000001,4727.052000000001,803.5988400000001,True,03:00,2023,7,Friday,3,Night,525.2280000000001
1103,2022-11-29,204,303,102,7,112.068,784.476,149.05044,False,05:54,2022,11,Tuesday,5,Morning,112.068
1104,2023-01-21,202,302,105,1,481.71200000000005,481.71200000000005,101.15952,False,21:12,2023,1,Saturday,21,Night,481.71200000000005
1105,2023-10-03,202,304,105,8,212.65200000000002,1701.2160000000001,425.30400000000003,True,09:23,2023,10,Tuesday,9,Morning,212.65200000000002
1106,2024-02-17,204,304,102,3,426.954,1280.862,384.2586,True,03:31,2024,2,Saturday,3,Night,426.954
1107,2023-04-16,205,305,102,9,582.494,5242.446,786.3669,False,10:45,2023,4,Sunday,10,Morning,582.494
1108,2023-01-04,201,301,103,3,225.74200000000002,677.2260000000001,115.12842000000003,False,02:57,2023,1,Wednesday,2,Night,225.74200000000005
1109,2024-10-22,203,305,105,1,211.92600000000002,211.92600000000002,40.26594,False,09:53,2024,10,Tuesday,9,Morning,211.92600000000002
1110,2024-04-28,201,301,103,2,245.586,491.172,103.14612,False,11:44,2024,4,Sunday,11,Morning,245.586
1111,2024-02-02,201,305,104,1,188.76000000000002,188.76000000000002,47.190000000000005,False,15:43,2024,2,Friday,15,Afternoon,188.76000000000002
1112,2023-02-21,205,302,102,2,312.31200000000007,624.6240000000001,187.38720000000004,False,18:25,2023,2,Tuesday,18,Evening,312.31200000000007
1113,2023-09-06,203,305,102,8,259.05,2072.4,310.86,True,11:48,2023,9,Wednesday,11,Morning,259.05
1114,2023-05-24,201,302,105,5,232.716,1163.58,197.8086,False,13:55,2023,5,Wednesday,13,Afternoon,232.71599999999998
1115,2024-02-02,203,305,105,9,375.122,3376.098,641.45862,False,16:33,2024,2,Friday,16,Afternoon,375.122
1116,2023-05-30,202,303,105,3,313.7420000000001,941.2260000000002,197.65746000000004,False,17:58,2023,5,Tuesday,17,Evening,313.7420000000001
1117,2024-07-26,205,302,101,6,390.148,2340.888,585.222,False,09:10,2024,7,Friday,9,Morning,390.14799999999997
1118,2023-05-25,205,301,104,8,623.3040000000001,4986.432000000001,1495.9296000000002,False,14:05,2023,5,Thursday,14,Afternoon,623.3040000000001
1119,2023-02-05,205,304,104,2,643.7200000000001,1287.4400000000003,193.11600000000004,False,11:06,2023,2,Sunday,11,Morning,643.7200000000001
1120,2024-02-16,203,301,105,3,458.72200000000004,1376.1660000000002,233.94822000000005,False,23:54,2024,2,Friday,23,Night,458.72200000000004
1121,2024-05-04,201,303,105,1,502.4800000000001,502.4800000000001,95.47120000000001,True,00:21,2024,5,Saturday,0,Night,502.4800000000001
1122,2023-02-06,203,305,102,7,408.848,2861.936,601.00656,False,00:15,2023,2,Monday,0,Night,408.848
1123,2023-12-09,204,303,105,4,154.044,616.176,154.044,False,19:56,2023,12,Saturday,19,Evening,154.044
1124,2023-09-07,202,304,102,7,401.258,2808.806,842.6418,False,14:25,2023,9,Thursday,14,Afternoon,401.258
1125,2022-12-27,202,302,104,3,377.124,1131.372,169.7058,False,13:50,2022,12,Tuesday,13,Afternoon,377.124
1126,2023-03-19,202,303,102,10,610.1700000000001,6101.700000000001,1037.2890000000002,True,22:47,2023,3,Sunday,22,Night,610.1700000000001
1127,2023-04-17,205,304,104,6,594.154,3564.924,677.33556,False,01:26,2023,4,Monday,1,Night,594.154
1128,2023-05-19,202,304,105,8,178.794,1430.352,300.37392,False,05:16,2023,5,Friday,5,Morning,178.794
1129,2023-01-16,202,303,105,4,344.38800000000003,1377.5520000000001,344.38800000000003,False,13:57,2023,1,Monday,13,Afternoon,344.38800000000003
1130,2023-04-21,201,305,103,2,100.27600000000001,200.55200000000002,60.165600000000005,False,21:10,2023,4,Friday,21,Night,100.27600000000001
1131,2023-10-17,201,303,102,10,427.32800000000003,4273.280000000001,640.9920000000001,True,19:11,2023,10,Tuesday,19,Evening,427.3280000000001
1132,2022-11-13,204,302,105,5,60.522000000000006,302.61,51.44370000000001,False,14:25,2022,11,Sunday,14,Afternoon,60.522000000000006
1133,2023-01-30,203,304,105,3,86.614,259.842,49.36998,False,09:56,2023,1,Monday,9,Morning,86.61399999999999
1134,2024-02-16,202,302,105,7,168.102,1176.714,247.10993999999997,False,01:00,2024,2,Friday,1,Night,168.102
1135,2024-03-31,202,305,105,2,67.298,134.596,33.649,False,21:44,2024,3,Sunday,21,Night,67.298
1136,2023-03-23,203,303,101,6,103.796,622.7760000000001,186.83280000000002,True,15:10,2023,3,Thursday,15,Afternoon,103.796
1137,2024-06-23,205,304,104,6,492.206,2953.236,442.98539999999997,False,05:50,2024,6,Sunday,5,Morning,492.20599999999996
1138,2023-12-15,205,304,104,5,309.408,1547.04,262.9968,False,18:48,2023,12,Friday,18,Evening,309.408
1139,2023-09-21,201,301,104,2,577.4340000000001,1154.8680000000002,219.42492000000004,True,02:42,2023,9,Thursday,2,Night,577.4340000000001
1140,2023-12-20,205,302,103,7,570.658,3994.606,838.86726,False,04:52,2023,12,Wednesday,4,Night,570.658
1141,2023-04-10,202,301,101,10,373.60400000000004,3736.0400000000004,934.0100000000001,False,21:14,2023,4,Monday,21,Night,373.60400000000004
1142,2023-06-02,205,305,105,4,432.058,1728.232,518.4696,False,13:11,2023,6,Friday,13,Afternoon,432.058
1143,2023-05-23,203,305,103,1,87.868,87.868,13.1802,False,13:44,2023,5,Tuesday,13,Afternoon,87.868
1144,2023-07-20,202,303,104,4,107.206,428.824,72.90008,False,00:51,2023,7,Thursday,0,Night,107.206
1145,2023-07-22,202,304,105,1,247.74200000000002,247.74200000000002,47.070980000000006,False,04:10,2023,7,Saturday,4,Night,247.74200000000002
1146,2024-02-21,205,305,105,2,176.594,353.188,74.16948,True,00:06,2024,2,Wednesday,0,Night,176.594
1147,2023-01-01,203,305,105,5,463.87,2319.35,579.8375,False,13:05,2023,1,Sunday,13,Afternoon,463.87
1148,2024-04-29,201,303,105,8,507.232,4057.856,1217.3568,False,10:25,2024,4,Monday,10,Morning,507.232
1149,2024-04-27,204,303,102,3,165.66,496.98,74.547,False,14:50,2024,4,Saturday,14,Afternoon,165.66
1150,2024-09-26,205,301,103,5,333.91600000000005,1669.5800000000004,283.8286000000001,False,09:34,2024,9,Thursday,9,Morning,333.91600000000005
1151,2024-07-08,201,304,101,3,417.89,1253.67,238.1973,False,08:15,2024,7,Monday,8,Morning,417.89000000000004
1152,2023-06-05,201,301,102,1,407.5280000000001,407.5280000000001,85.58088000000001,False,13:13,2023,6,Monday,13,Afternoon,407.5280000000001
1153,2023-09-14,202,304,102,4,416.988,1667.952,416.988,False,23:35,2023,9,Thursday,23,Night,416.988
1154,2023-12-07,203,304,103,5,132.15400000000002,660.7700000000001,198.23100000000002,False,16:06,2023,12,Thursday,16,Afternoon,132.15400000000002
1155,2024-09-24,204,305,103,6,449.90000000000003,2699.4,404.91,False,16:00,2024,9,Tuesday,16,Afternoon,449.90000000000003
1156,2023-07-29,205,301,102,3,66.70400000000001,200.11200000000002,34.019040000000004,True,12:17,2023,7,Saturday,12,Afternoon,66.70400000000001
1157,2023-11-07,202,305,104,2,374.44,748.88,142.2872,True,19:07,2023,11,Tuesday,19,Evening,374.44
1158,2024-05-14,203,305,102,1,311.608,311.608,65.43768,False,00:38,2024,5,Tuesday,0,Night,311.608
1159,2024-06-04,205,305,104,6,165.02200000000002,990.1320000000001,247.53300000000002,False,03:20,2024,6,Tuesday,3,Night,165.02200000000002
1160,2024-01-24,201,301,105,8,519.09,4152.72,1245.816,False,15:20,2024,1,Wednesday,15,Afternoon,519.09
1161,2022-11-05,204,302,102,6,47.344,284.064,42.6096,True,03:12,2022,11,Saturday,3,Night,47.344
1162,2023-09-02,202,303,102,8,328.988,2631.904,447.42368000000005,False,07:42,2023,9,Saturday,7,Morning,328.988
1163,2024-08-14,202,301,101,9,376.79400000000004,3391.146,644.3177400000001,False,17:10,2024,8,Wednesday,17,Evening,376.79400000000004
1164,2023-09-04,205,303,105,3,610.764,1832.292,384.78132,False,09:27,2023,9,Monday,9,Morning,610.764
1165,2022-11-20,204,301,103,2,566.698,1133.396,283.349,False,22:10,2022,11,Sunday,22,Night,566.698
1166,2023-05-20,202,302,104,1,598.114,598.114,179.4342,False,23:17,2023,5,Saturday,23,Night,598.114
1167,2023-11-12,204,304,102,10,275.30800000000005,2753.0800000000004,412.96200000000005,False,15:57,2023,11,Sunday,15,Afternoon,275.30800000000005
1168,2023-12-07,205,304,101,9,397.1,3573.9,607.5630000000001,False,13:08,2023,12,Thursday,13,Afternoon,397.1
1169,2024-05-23,203,303,105,1,576.2460000000001,576.2460000000001,109.48674000000003,False,01:40,2024,5,Thursday,1,Night,576.2460000000001
1170,2023-07-29,203,303,102,1,364.78200000000004,364.78200000000004,76.60422000000001,False,17:40,2023,7,Saturday,17,Evening,364.78200000000004
1171,2024-07-17,203,305,102,5,569.844,2849.2200000000003,712.3050000000001,False,04:23,2024,7,Wednesday,4,Night,569.844
1172,2024-08-29,205,302,104,10,122.49600000000001,1224.96,367.488,False,09:12,2024,8,Thursday,9,Morning,122.49600000000001
1173,2024-03-21,203,305,101,6,143.66,861.96,129.294,False,05:51,2024,3,Thursday,5,Morning,143.66
1174,2024-09-05,205,305,102,4,586.9820000000001,2347.9280000000003,399.14776000000006,False,02:13,2024,9,Thursday,2,Night,586.9820000000001
1175,2023-04-30,203,305,103,5,247.94000000000003,1239.7,235.543,True,18:08,2023,4,Sunday,18,Evening,247.94
1176,2024-02-17,205,305,105,10,53.416000000000004,534.1600000000001,112.17360000000001,False,07:18,2024,2,Saturday,7,Morning,53.41600000000001
1177,2023-02-04,203,303,101,10,199.43000000000004,1994.3000000000004,498.5750000000001,False,04:58,2023,2,Saturday,4,Night,199.43000000000004
1178,2024-06-18,204,305,103,4,621.764,2487.056,746.1168,False,12:39,2024,6,Tuesday,12,Afternoon,621.764
1179,2024-08-12,205,303,105,8,656.172,5249.376,787.4064,False,22:17,2024,8,Monday,22,Night,656.172
1180,2023-03-19,205,304,102,9,58.432,525.888,89.40096000000001,True,08:57,2023,3,Sunday,8,Morning,58.432
1181,2023-11-17,201,305,103,3,130.394,391.182,74.32458,False,15:50,2023,11,Friday,15,Afternoon,130.394
1182,2024-05-07,203,302,104,8,64.482,515.856,108.32976,True,07:06,2024,5,Tuesday,7,Morning,64.482
1183,2022-11-22,201,303,101,7,491.1940000000001,3438.3580000000006,859.5895000000002,False,07:27,2022,11,Tuesday,7,Morning,491.1940000000001
1184,2023-12-02,201,304,105,9,539.022,4851.198,1455.3594,False,18:54,2023,12,Saturday,18,Evening,539.022
1185,2023-11-04,202,305,105,4,121.81400000000001,487.25600000000003,73.08840000000001,False,04:49,2023,11,Saturday,4,Night,121.81400000000001
1186,2023-05-13,201,305,101,5,540.474,2702.3700000000003,459.4029000000001,True,22:41,2023,5,Saturday,22,Night,540.474
1187,2024-06-23,202,303,105,4,217.77800000000002,871.1120000000001,165.51128000000003,False,00:00,2024,6,Sunday,0,Night,217.77800000000002
1188,2024-06-25,201,301,104,5,493.3280000000001,2466.6400000000003,517.9944,False,08:35,2024,6,Tuesday,8,Morning,493.3280000000001
1189,2022-11-07,204,304,105,1,400.02600000000007,400.02600000000007,100.00650000000002,False,23:09,2022,11,Monday,23,Night,400.02600000000007
1190,2024-10-11,201,303,104,9,202.64200000000002,1823.7780000000002,547.1334,True,08:06,2024,10,Friday,8,Morning,202.64200000000002
1191,2024-02-08,203,303,102,5,494.60400000000004,2473.0200000000004,370.95300000000003,True,06:21,2024,2,Thursday,6,Morning,494.6040000000001
1192,2023-02-19,205,303,101,7,302.016,2114.112,359.39904,False,07:23,2023,2,Sunday,7,Morning,302.016
1193,2024-02-03,204,305,102,4,292.13800000000003,1168.5520000000001,222.02488000000002,False,21:35,2024,2,Saturday,21,Night,292.13800000000003
1194,2022-12-08,201,302,104,6,187.63800000000003,1125.8280000000002,236.42388000000003,False,08:49,2022,12,Thursday,8,Morning,187.63800000000003
1195,2024-09-15,203,304,105,7,365.31000000000006,2557.1700000000005,639.2925000000001,False,00:32,2024,9,Sunday,0,Night,365.31000000000006
1196,2023-07-21,201,303,104,4,549.538,2198.152,659.4456,True,07:22,2023,7,Friday,7,Morning,549.538
1197,2023-12-18,201,303,102,5,60.742000000000004,303.71000000000004,45.55650000000001,True,23:09,2023,12,Monday,23,Night,60.742000000000004
1198,2023-12-16,203,305,101,6,478.98400000000004,2873.9040000000005,488.5636800000001,True,05:34,2023,12,Saturday,5,Morning,478.9840000000001
1199,2023-10-23,203,303,104,8,278.432,2227.456,423.21664000000004,False,21:12,2023,10,Monday,21,Night,278.432
1200,2022-10-26,202,302,103,10,400.774,4007.74,841.6253999999999,False,04:19,2022,10,Wednesday,4,Night,400.774
1201,2024-03-08,203,303,101,9,446.072,4014.648,1003.662,False,18:49,2024,3,Friday,18,Evening,446.072
1202,2024-01-14,201,304,101,3,235.136,705.408,211.6224,True,01:29,2024,1,Sunday,1,Night,235.136
1203,2024-08-05,201,303,103,7,284.174,1989.2179999999998,298.38269999999994,False,20:20,2024,8,Monday,20,Evening,284.174
1204,2023-02-12,204,304,103,9,422.004,3798.036,645.6661200000001,False,07:22,2023,2,Sunday,7,Morning,422.004
1205,2023-04-30,205,305,104,6,178.86,1073.16,203.90040000000002,False,04:02,2023,4,Sunday,4,Night,178.86
1206,2024-04-27,201,305,101,5,273.108,1365.54,286.7634,False,05:15,2024,4,Saturday,5,Morning,273.108
1207,2023-08-26,205,301,103,9,125.07000000000001,1125.63,281.4075,False,02:05,2023,8,Saturday,2,Night,125.07000000000001
1208,2023-05-03,204,301,103,10,321.618,3216.18,964.8539999999999,False,01:48,2023,5,Wednesday,1,Night,321.618
1209,2024-06-04,205,304,101,5,219.032,1095.16,164.274,False,02:35,2024,6,Tuesday,2,Night,219.032
1210,2023-11-17,202,302,105,4,123.44200000000001,493.76800000000003,83.94056,False,02:28,2023,11,Friday,2,Night,123.44200000000001
1211,2023-03-12,204,301,102,2,644.2040000000001,1288.4080000000001,244.79752000000002,False,04:20,2023,3,Sunday,4,Night,644.2040000000001
